,Website,Tri,Care,Health,Healthcare,Physician,Provider,Medic,WebAddress
323,http://www.associatedendoscopy.com,0,0,0,0,19,0,2,http://www.associatedendoscopy.com
324,http://www.pathgroup.com,0,0,0,1,8,9,1,http://www.pathgroup.com
325,http://www.pathgroup.com,0,0,0,1,8,9,1,http://www.pathgroup.com
326,http://www.pathgroup.com,0,0,0,1,8,9,1,http://www.pathgroup.com
327,http://www.pathgroup.com,0,0,0,1,8,9,1,http://www.pathgroup.com
328,http://www.pathgroup.com,0,0,0,1,8,9,1,http://www.pathgroup.com
329,http://www.radalliance.com,0,0,0,0,6,0,2,http://www.radalliance.com
330,http://www.associatedurologistsofnashville.com,0,0,0,0,1,3,0,http://www.associatedurologistsofnashville.com
331,http://www.associatedurologistsofnashville.com,0,0,0,0,1,3,0,http://www.associatedurologistsofnashville.com
332,http://www.agapenashville.org,0,0,0,0,0,0,0,http://www.agapenashville.org
333,http://www.homeinstead.com,0,0,0,0,0,0,2,http://www.homeinstead.com
334,http://www.athomehealthtn.com,0,0,0,0,0,0,0,http://www.athomehealthtn.com
335,http://www.athomehealthtn.com,0,0,0,0,0,0,0,http://www.athomehealthtn.com
336,http://www.attachmentparenting.org,0,0,0,0,0,0,0,http://www.attachmentparenting.org
337,http://www.austinadamsmd.com,0,0,0,0,3,2,6,http://www.austinadamsmd.com
338,http://www.treveccahrc.com,0,0,0,0,1,0,1,http://www.treveccahrc.com
339,http://www.axischirotn.com,0,0,0,0,0,0,0,http://www.axischirotn.com
340,http://www.murfreesborodiabetes.com,0,0,0,0,1,0,2,http://www.murfreesborodiabetes.com
